1606636603.050308,98
1606636603.157340,100
1606636603.262940,100
1606636603.368744,82
1606636603.479974,82
1606636603.590671,82
1606636603.710843,82
1606636603.822667,84
1606636603.927482,84
1606636604.045070,88
1606636604.149046,88
1606636604.256080,95
1606636604.362731,95
1606636604.469389,94
1606636604.573520,94
1606636604.682237,99
1606636604.795243,99
1606636604.915717,99
1606636605.024611,100
1606636605.133862,99
1606636605.240270,100
1606636605.347735,84
1606636605.459762,84
1606636605.569373,85
1606636605.676988,85
1606636605.783937,85
1606636605.892740,85
1606636606.010036,87
1606636606.122797,90
1606636606.232547,96
1606636606.337634,100
1606636606.447051,100
1606636606.553540,93
1606636606.740056,98
1606636606.850621,98
1606636606.969739,96
1606636607.075276,97
1606636607.184748,96
1606636607.295794,99
1606636607.405425,97
1606636607.512965,96
1606636607.627843,96
1606636607.749642,95
1606636607.863655,95
1606636607.978851,95
1606636608.095972,92
1606636608.210360,93
1606636608.328200,96
1606636608.437315,96
1606636608.554469,98
1606636608.677804,98
1606636608.787834,99
1606636608.893859,99
1606636609.006328,100
1606636609.116688,99
1606636609.227734,100
1606636609.334762,100
1606636609.443258,100
1606636609.563217,96
1606636609.677648,53
1606636609.783352,24
1606636609.912965,23
1606636610.047483,26
1606636610.152149,32
1606636610.258215,45
1606636610.363508,53
1606636610.468234,29
1606636610.574240,26
1606636610.678686,26
1606636610.783183,27
1606636610.890622,27
1606636610.994975,28
1606636611.099289,28
1606636611.205410,27
1606636611.309460,28
1606636611.413522,28
1606636611.520422,29
1606636611.624207,29
1606636611.728835,29
1606636611.832718,30
1606636611.937384,30
1606636612.053785,32
1606636612.158682,39
1606636612.262864,44
1606636612.369053,57
1606636612.473766,61
1606636612.580261,35
1606636612.684570,33
1606636612.792972,33
1606636612.898084,34
1606636613.003775,34
1606636613.109656,34
1606636613.214585,35
1606636613.323091,35
1606636613.427381,35
1606636613.557961,35
1606636613.664686,36
1606636613.770787,36
1606636613.874989,37
1606636613.979215,37
1606636614.084036,38
1606636614.199567,44
1606636614.317867,54
1606636614.434398,65
1606636614.540090,66
1606636614.645718,39
1606636614.750471,39
1606636614.859064,39
1606636614.964206,39
1606636615.072910,39
1606636615.182282,40
1606636615.286894,40
1606636615.393285,40
1606636615.512031,41
1606636615.625229,41
1606636615.733025,41
1606636615.842499,41
1606636615.955548,42
1606636616.071738,43
1606636616.176056,49
1606636616.280530,52
1606636616.384729,63
1606636616.493103,69
1606636616.604584,73
1606636616.717424,45
1606636616.842777,43
1606636616.947209,44
1606636617.053553,44
1606636617.166264,44
1606636617.283187,43
1606636617.392037,45
1606636617.497008,45
1606636617.601563,45
1606636617.705875,46
1606636617.811204,47
1606636617.929675,46
1606636618.053966,46
1606636618.162363,47
1606636618.267980,54
1606636618.376728,57
1606636618.482031,67
1606636618.588120,75
1606636618.691550,75
1606636618.797273,49
1606636618.906388,48
1606636619.014229,49
1606636619.118177,49
1606636619.226299,49
1606636619.346425,49
1606636619.454955,49
1606636619.570392,49
1606636619.685633,49
1606636619.790807,50
1606636619.897738,50
1606636620.004266,50
1606636620.116731,51
1606636620.226159,59
1606636620.387816,61
1606636620.497169,71
1606636620.604771,76
1606636620.710594,79
1606636620.821125,56
1606636620.926005,53
1606636621.030313,53
1606636621.134695,54
1606636621.253068,53
1606636621.368092,53
1606636621.479407,53
1606636621.585664,53
1606636621.696632,53
1606636621.803913,53
1606636621.915066,54
1606636622.022150,54
1606636622.126352,55
1606636622.231535,61
1606636622.336908,61
1606636622.440751,65
1606636622.545546,76
1606636622.660468,88
1606636622.781597,84
1606636622.886572,57
1606636622.998985,57
1606636623.108058,56
1606636623.212883,56
1606636623.317970,56
1606636623.429124,56
1606636623.540405,56
1606636623.659554,57
1606636623.782105,58
1606636623.903352,57
1606636624.018040,57
1606636624.137386,58
1606636624.244222,65
1606636624.352803,65
1606636624.458355,68
1606636624.569747,79
1606636624.686306,81
1606636624.802016,88
1606636624.908845,71
1606636625.016619,61
1606636625.125315,59
1606636625.231785,59
1606636625.339531,59
1606636625.447837,60
1606636625.554124,60
1606636625.662099,60
1606636625.769410,60
1606636625.875773,59
1606636625.991245,61
1606636626.111278,63
1606636626.260970,68
1606636626.398891,46
1606636626.515291,22
1606636626.626608,3
